date,yyyy,mm,tmax,tmin,af_days,rain_mm,sun_hours,temp_range,avg_temp,season,days_in_month,monthly_temp_variation,frost_day_props
1956-09-01,1956,09,18.4,11.1,0.0,60.0,94.3,7.299999999999999,14.75,4,30,0.66,0.0
1956-10-01,1956,10,13.6,5.8,0.0,45.9,116.5,7.8,9.7,4,31,1.34,0.0
1956-11-01,1956,11,9.1,2.9,4.0,19.7,77.9,6.199999999999999,6.0,4,30,2.14,0.13
1956-12-01,1956,12,8.2,3.5,10.0,80.7,18.2,4.699999999999999,5.85,1,31,1.34,0.32
1957-01-01,1957,01,8.6,3.0,4.0,41.0,50.8,5.6,5.8,1,31,1.87,0.13
1957-02-01,1957,02,9.1,3.2,6.0,71.7,83.1,5.8999999999999995,6.15,1,28,1.84,0.21
1957-03-01,1957,03,13.6,5.9,1.0,43.1,110.2,7.699999999999999,9.75,2,31,1.31,0.03
1957-04-01,1957,04,13.5,5.1,1.0,9.9,168.0,8.4,9.3,2,30,1.65,0.03
1957-05-01,1957,05,15.4,6.2,0.0,42.4,205.6,9.2,10.8,2,31,1.48,0.0
1957-06-01,1957,06,22.2,10.1,0.0,55.7,297.1,12.1,16.15,3,30,1.2,0.0
1957-07-01,1957,07,21.5,13.4,0.0,85.4,157.9,8.1,17.45,3,31,0.6,0.0
1957-08-01,1957,08,20.4,12.1,0.0,95.9,170.5,8.299999999999999,16.25,3,31,0.69,0.0
1957-09-01,1957,09,16.9,9.7,0.0,101.5,102.6,7.199999999999999,13.299999999999999,4,30,0.74,0.0
1957-10-01,1957,10,15.4,7.6,0.0,52.6,92.9,7.800000000000001,11.5,4,31,1.03,0.0
1957-11-01,1957,11,8.8,3.7,3.0,50.5,76.4,5.1000000000000005,6.25,4,30,1.38,0.1
1957-12-01,1957,12,7.4,1.6,10.0,64.4,62.3,5.800000000000001,4.5,1,31,3.63,0.32
1958-01-01,1958,01,6.6,1.0,11.0,90.2,54.6,5.6,3.8,1,31,5.6,0.35
1958-02-01,1958,02,9.0,2.3,8.0,65.4,55.4,6.7,5.65,1,28,2.91,0.29
1958-03-01,1958,03,7.8,0.9,14.0,34.6,110.7,6.8999999999999995,4.35,2,31,7.67,0.45
1958-04-01,1958,04,12.1,3.6,6.0,27.5,145.2,8.5,7.85,2,30,2.36,0.2
1958-05-01,1958,05,16.4,7.9,0.0,54.4,196.0,8.499999999999998,12.149999999999999,2,31,1.08,0.0
1958-06-01,1958,06,19.1,10.7,0.0,84.2,145.7,8.400000000000002,14.9,3,30,0.79,0.0
1958-07-01,1958,07,20.8,12.3,0.0,63.6,188.1,8.5,16.55,3,31,0.69,0.0
1958-08-01,1958,08,20.2,12.7,0.0,67.3,119.6,7.5,16.45,3,31,0.59,0.0
1958-09-01,1958,09,19.3,11.8,0.0,80.3,118.0,7.5,15.55,4,30,0.64,0.0
1958-10-01,1958,10,14.4,8.1,0.0,72.5,93.7,6.300000000000001,11.25,4,31,0.78,0.0
1958-11-01,1958,11,9.3,4.2,1.0,76.7,51.8,5.1000000000000005,6.75,4,30,1.21,0.03
1958-12-01,1958,12,7.4,2.7,4.0,83.5,29.5,4.7,5.050000000000001,1,31,1.74,0.13
1959-01-01,1959,01,4.9,-0.6,20.0,94.1,85.8,5.5,2.1500000000000004,1,31,-9.17,0.65
1959-02-01,1959,02,7.1,1.3,12.0,2.2,65.5,5.8,4.2,1,28,4.46,0.43
1959-03-01,1959,03,11.4,4.1,0.0,86.6,102.0,7.300000000000001,7.75,2,31,1.78,0.0
1959-04-01,1959,04,14.2,6.3,0.0,52.2,153.8,7.8999999999999995,10.25,2,30,1.25,0.0
1959-05-01,1959,05,18.3,7.7,0.0,25.8,228.0,10.600000000000001,13.0,2,31,1.38,0.0
1959-06-01,1959,06,21.0,10.9,0.0,25.2,226.3,10.1,15.95,3,30,0.93,0.0
1959-07-01,1959,07,23.9,12.8,0.0,64.9,272.7,11.099999999999998,18.35,3,31,0.87,0.0
1959-08-01,1959,08,23.3,13.0,0.0,44.0,245.6,10.3,18.15,3,31,0.79,0.0
1959-09-01,1959,09,21.8,9.4,0.0,5.4,213.9,12.4,15.600000000000001,4,30,1.32,0.0
1959-10-01,1959,10,17.3,7.8,0.0,49.1,144.2,9.5,12.55,4,31,1.22,0.0
1959-11-01,1959,11,10.6,3.7,7.0,44.9,70.6,6.8999999999999995,7.15,4,30,1.86,0.23
1959-12-01,1959,12,9.2,3.4,2.0,124.0,45.0,5.799999999999999,6.3,1,31,1.71,0.06
1960-01-01,1960,01,6.5,1.6,12.0,82.3,37.8,4.9,4.05,1,31,3.06,0.39
1960-02-01,1960,02,7.5,1.9,6.0,50.6,82.3,5.6,4.7,1,29,2.95,0.21
1960-03-01,1960,03,9.8,3.9,1.0,24.9,78.0,5.9,6.8500000000000005,2,31,1.51,0.03
1960-04-01,1960,04,14.0,4.8,3.0,16.9,164.9,9.2,9.4,2,30,1.92,0.1
1960-05-01,1960,05,17.8,8.8,0.0,61.4,182.3,9.0,13.3,2,31,1.02,0.0
1960-06-01,1960,06,21.8,11.9,0.0,111.0,274.9,9.9,16.85,3,30,0.83,0.0
1960-07-01,1960,07,19.6,11.9,0.0,110.1,129.7,7.700000000000001,15.75,3,31,0.65,0.0
1960-08-01,1960,08,20.0,11.4,0.0,50.5,147.1,8.6,15.7,3,31,0.75,0.0
1960-09-01,1960,09,17.8,9.8,0.0,104.8,122.8,8.0,13.8,4,30,0.82,0.0
1960-10-01,1960,10,13.8,7.9,0.0,138.6,60.9,5.9,10.850000000000001,4,31,0.75,0.0
1960-11-01,1960,11,10.8,4.7,1.0,106.1,73.4,6.1000000000000005,7.75,4,30,1.3,0.03
1960-12-01,1960,12,6.6,2.2,2.0,107.5,54.5,4.3999999999999995,4.4,1,31,2.0,0.06
1961-01-01,1961,01,6.6,1.8,5.0,86.1,43.6,4.8,4.2,1,31,2.67,0.16
1961-02-01,1961,02,10.3,4.9,0.0,53.4,65.1,5.4,7.6000000000000005,1,28,1.1,0.0
1961-03-01,1961,03,13.6,3.7,3.0,4.5,173.2,9.899999999999999,8.65,2,31,2.68,0.1
1961-04-01,1961,04,14.4,7.0,0.0,75.9,86.9,7.4,10.7,2,30,1.06,0.0
1961-05-01,1961,05,16.3,7.2,0.0,28.0,225.2,9.100000000000001,11.75,2,31,1.26,0.0
1961-06-01,1961,06,20.9,10.2,0.0,33.9,231.2,10.7,15.549999999999999,3,30,1.05,0.0
1961-07-01,1961,07,21.1,11.9,0.0,54.3,196.5,9.200000000000001,16.5,3,31,0.77,0.0
1961-08-01,1961,08,21.1,12.0,0.0,59.1,185.7,9.100000000000001,16.55,3,31,0.76,0.0
1961-09-01,1961,09,20.4,11.5,0.0,56.9,135.8,8.899999999999999,15.95,4,30,0.77,0.0
1961-10-01,1961,10,15.0,7.5,1.0,67.7,118.2,7.5,11.25,4,31,1.0,0.03
1961-11-01,1961,11,9.2,3.1,6.0,36.9,63.4,6.1,6.1499999999999995,4,30,1.97,0.2
1961-12-01,1961,12,5.3,-0.3,18.0,97.8,76.5,5.6,2.5,1,31,-18.67,0.58
1962-01-01,1962,01,7.5,1.6,6.0,94.7,70.0,5.9,4.55,1,31,3.69,0.19
1962-02-01,1962,02,7.5,1.6,7.0,10.3,70.6,5.9,4.55,1,28,3.69,0.25
1962-03-01,1962,03,7.3,-0.7,17.0,32.4,126.3,8.0,3.3,2,31,-11.43,0.55
1962-04-01,1962,04,12.0,4.5,0.0,50.7,143.3,7.5,8.25,2,30,1.67,0.0
1962-05-01,1962,05,14.8,7.0,0.0,38.6,177.5,7.800000000000001,10.9,2,31,1.11,0.0
1962-06-01,1962,06,19.8,9.3,0.0,5.5,280.3,10.5,14.55,3,30,1.13,0.0
1962-07-01,1962,07,20.2,11.8,0.0,54.6,137.3,8.399999999999999,16.0,3,31,0.71,0.0
1962-08-01,1962,08,19.4,11.6,0.0,96.1,154.5,7.799999999999999,15.5,3,31,0.67,0.0
1962-09-01,1962,09,17.0,9.5,0.0,115.0,142.3,7.5,13.25,4,30,0.79,0.0
1962-10-01,1962,10,14.8,6.8,1.0,29.6,108.8,8.0,10.8,4,31,1.18,0.03
1962-11-01,1962,11,8.3,2.8,7.0,55.1,32.7,5.500000000000001,5.550000000000001,4,30,1.96,0.23
1962-12-01,1962,12,4.2,-1.6,17.0,50.4,72.6,5.800000000000001,1.3,1,31,-3.63,0.55
1963-01-01,1963,01,-0.2,-5.8,28.0,27.9,58.9,5.6,-3.0,1,31,-0.97,0.9
1963-02-01,1963,02,1.7,-3.1,25.0,10.4,66.4,4.8,-0.7000000000000001,1,28,-1.55,0.89
1963-03-01,1963,03,9.8,3.1,5.0,75.9,85.8,6.700000000000001,6.45,2,31,2.16,0.16
1963-04-01,1963,04,13.2,5.7,0.0,50.4,119.1,7.499999999999999,9.45,2,30,1.32,0.0
1963-05-01,1963,05,15.6,6.9,0.0,43.6,193.4,8.7,11.25,2,31,1.26,0.0
1963-06-01,1963,06,19.9,11.0,0.0,65.9,199.4,8.899999999999999,15.45,3,30,0.81,0.0
1963-07-01,1963,07,20.4,11.4,0.0,48.0,188.2,8.999999999999998,15.899999999999999,3,31,0.79,0.0
1963-08-01,1963,08,18.7,11.2,0.0,81.4,142.6,7.5,14.95,3,31,0.67,0.0
1963-09-01,1963,09,17.6,9.7,0.0,58.0,129.7,7.900000000000002,13.65,4,30,0.81,0.0
1963-10-01,1963,10,14.8,8.4,0.0,44.4,78.8,6.4,11.600000000000001,4,31,0.76,0.0
1963-11-01,1963,11,11.4,6.3,0.0,115.4,60.4,5.1000000000000005,8.85,4,30,0.81,0.0
1963-12-01,1963,12,4.9,0.0,16.0,18.6,49.8,4.9,2.45,1,31,inf,0.52
1964-01-01,1964,01,5.6,1.1,9.0,13.0,37.2,4.5,3.3499999999999996,1,31,4.09,0.29
1964-02-01,1964,02,7.4,2.5,7.0,22.2,57.3,4.9,4.95,1,29,1.96,0.24
1964-03-01,1964,03,7.2,2.1,7.0,92.6,65.9,5.1,4.65,2,31,2.43,0.23
1964-04-01,1964,04,12.7,5.6,1.0,59.5,128.5,7.1,9.149999999999999,2,30,1.27,0.03
1964-05-01,1964,05,18.6,9.3,0.0,44.4,190.8,9.3,13.950000000000001,2,31,1.0,0.0
1964-06-01,1964,06,18.6,10.7,0.0,49.3,156.1,7.900000000000002,14.65,3,30,0.74,0.0
1964-07-01,1964,07,22.0,12.7,0.0,21.2,214.7,9.3,17.35,3,31,0.73,0.0
1964-08-01,1964,08,21.7,11.8,0.0,14.6,217.7,9.899999999999999,16.75,3,31,0.84,0.0
1964-09-01,1964,09,20.6,9.6,0.0,15.5,210.4,11.000000000000002,15.100000000000001,4,30,1.15,0.0
1964-10-01,1964,10,13.3,4.9,2.0,17.5,134.5,8.4,9.100000000000001,4,31,1.71,0.06
1964-11-01,1964,11,10.5,5.0,1.0,25.0,55.0,5.5,7.75,4,30,1.1,0.03
1964-12-01,1964,12,6.8,0.7,13.0,43.7,51.1,6.1,3.75,1,31,8.71,0.42
1965-01-01,1965,01,6.4,1.2,14.0,56.0,83.7,5.2,3.8000000000000003,1,31,4.33,0.45
1965-02-01,1965,02,5.6,0.5,13.0,5.8,31.1,5.1,3.05,1,28,10.2,0.46
1965-03-01,1965,03,10.1,1.8,10.0,44.2,137.7,8.299999999999999,5.95,2,31,4.61,0.32
1965-04-01,1965,04,13.1,4.5,2.0,49.4,141.6,8.6,8.8,2,30,1.91,0.07
1965-05-01,1965,05,16.3,8.4,0.0,63.8,179.6,7.9,12.350000000000001,2,31,0.94,0.0
1965-06-01,1965,06,19.1,10.8,0.0,53.4,188.7,8.3,14.950000000000001,3,30,0.77,0.0
1965-07-01,1965,07,18.5,11.0,0.0,90.0,122.8,7.5,14.75,3,31,0.68,0.0
1965-08-01,1965,08,20.1,11.0,0.0,61.7,181.2,9.100000000000001,15.55,3,31,0.83,0.0
1965-09-01,1965,09,16.9,9.1,0.0,75.4,122.9,7.799999999999999,13.0,4,30,0.86,0.0
1965-10-01,1965,10,15.2,7.0,0.0,12.0,109.9,8.2,11.1,4,31,1.17,0.0
1965-11-01,1965,11,8.0,1.9,11.0,51.2,77.4,6.1,4.95,4,30,3.21,0.37
1965-12-01,1965,12,8.1,2.4,5.0,95.5,71.9,5.699999999999999,5.25,1,31,2.38,0.16
1966-01-01,1966,01,5.0,0.8,15.0,30.8,42.5,4.2,2.9,1,31,5.25,0.48
1966-02-01,1966,02,9.0,4.6,1.0,74.9,41.5,4.4,6.8,1,28,0.96,0.04
1966-03-01,1966,03,10.7,3.2,3.0,9.9,121.5,7.499999999999999,6.949999999999999,2,31,2.34,0.1
1966-04-01,1966,04,11.1,5.0,3.0,81.7,81.5,6.1,8.05,2,30,1.22,0.1
1966-05-01,1966,05,16.3,7.2,0.0,54.0,234.9,9.100000000000001,11.75,2,31,1.26,0.0
1966-06-01,1966,06,20.8,11.3,0.0,56.6,199.0,9.5,16.05,3,30,0.84,0.0
1966-07-01,1966,07,19.8,11.7,0.0,80.9,149.7,8.100000000000001,15.75,3,31,0.69,0.0
1966-08-01,1966,08,19.9,11.1,0.0,78.8,188.6,8.799999999999999,15.5,3,31,0.79,0.0
1966-09-01,1966,09,18.5,10.3,0.0,52.5,168.0,8.2,14.4,4,30,0.8,0.0
1966-10-01,1966,10,14.2,7.9,0.0,122.7,90.4,6.299999999999999,11.05,4,31,0.8,0.0
1966-11-01,1966,11,8.3,2.9,4.0,28.0,61.0,5.4,5.6000000000000005,4,30,1.86,0.13
1966-12-01,1966,12,9.1,3.0,2.0,80.4,41.7,6.1,6.05,1,31,2.03,0.06
1967-01-01,1967,01,7.2,2.6,8.0,35.5,64.2,4.6,4.9,1,31,1.77,0.26
1967-02-01,1967,02,8.9,2.9,5.0,64.3,88.2,6.0,5.9,1,28,2.07,0.18
1967-03-01,1967,03,11.1,4.2,1.0,30.7,174.6,6.8999999999999995,7.65,2,31,1.64,0.03
1967-04-01,1967,04,12.0,4.7,1.0,40.4,130.8,7.3,8.35,2,30,1.55,0.03
1967-05-01,1967,05,15.6,7.5,0.0,85.6,184.2,8.1,11.55,2,31,1.08,0.0
1967-06-01,1967,06,19.5,9.9,0.0,49.3,232.0,9.6,14.7,3,30,0.97,0.0
1967-07-01,1967,07,22.7,13.1,0.0,76.6,234.4,9.6,17.9,3,31,0.73,0.0
1967-08-01,1967,08,20.7,12.3,0.0,44.0,167.1,8.399999999999999,16.5,3,31,0.68,0.0
1967-09-01,1967,09,17.7,10.9,0.0,59.4,116.5,6.799999999999999,14.3,4,30,0.62,0.0
1967-10-01,1967,10,14.2,8.8,0.0,121.7,95.1,5.399999999999999,11.5,4,31,0.61,0.0
1967-11-01,1967,11,8.9,3.0,5.0,29.2,69.2,5.9,5.95,4,30,1.97,0.17
1967-12-01,1967,12,7.1,2.0,12.0,63.3,70.6,5.1,4.55,1,31,2.55,0.39
1968-01-01,1968,01,7.3,2.0,8.0,57.9,50.0,5.3,4.65,1,31,2.65,0.26
1968-02-01,1968,02,4.7,-0.1,16.0,26.8,54.0,4.8,2.3000000000000003,1,29,-48.0,0.55
1968-03-01,1968,03,10.8,3.6,5.0,19.5,148.5,7.200000000000001,7.2,2,31,2.0,0.16
1968-04-01,1968,04,13.0,4.4,6.0,46.1,184.5,8.6,8.7,2,30,1.95,0.2
1968-05-01,1968,05,14.5,6.7,0.0,66.2,155.0,7.8,10.6,2,31,1.16,0.0
1968-06-01,1968,06,19.9,11.4,0.0,69.2,206.6,8.499999999999998,15.649999999999999,3,30,0.75,0.0
1968-07-01,1968,07,19.7,12.0,0.0,141.6,136.2,7.699999999999999,15.85,3,31,0.64,0.0
1968-08-01,1968,08,19.4,12.3,0.0,91.7,124.0,7.099999999999998,15.85,3,31,0.58,0.0
1968-09-01,1968,09,18.0,11.1,0.0,108.3,114.9,6.9,14.55,4,30,0.62,0.0
1968-10-01,1968,10,15.8,10.6,0.0,67.7,66.5,5.200000000000001,13.2,4,31,0.49,0.0
1968-11-01,1968,11,8.9,4.6,3.0,54.5,47.9,4.300000000000001,6.75,4,30,0.93,0.1
1968-12-01,1968,12,5.1,1.1,11.0,63.6,35.9,3.9999999999999996,3.0999999999999996,1,31,3.64,0.35
1969-01-01,1969,01,8.6,3.6,6.0,74.9,40.0,5.0,6.1,1,31,1.39,0.19
1969-02-01,1969,02,4.2,-0.9,16.0,39.9,78.1,5.1000000000000005,1.6500000000000001,1,28,-5.67,0.57
1969-03-01,1969,03,7.3,1.1,8.0,48.3,70.5,6.199999999999999,4.2,2,31,5.64,0.26
1969-04-01,1969,04,13.1,3.7,5.0,37.0,221.3,9.399999999999999,8.4,2,30,2.54,0.17
1969-05-01,1969,05,16.4,8.3,0.0,88.8,161.9,8.099999999999998,12.35,2,31,0.98,0.0
1969-06-01,1969,06,19.9,9.5,0.0,20.7,276.9,10.399999999999999,14.7,3,30,1.09,0.0
1969-07-01,1969,07,23.2,13.1,0.0,49.0,243.8,10.1,18.15,3,31,0.77,0.0
1969-08-01,1969,08,21.3,13.2,0.0,87.9,157.5,8.100000000000001,17.25,3,31,0.61,0.0
1969-09-01,1969,09,17.7,10.8,0.0,32.8,97.4,6.899999999999999,14.25,4,30,0.64,0.0
1969-10-01,1969,10,16.7,9.9,0.0,5.0,112.0,6.799999999999999,13.3,4,31,0.69,0.0
1969-11-01,1969,11,9.0,3.2,5.0,52.0,84.6,5.8,6.1,4,30,1.81,0.17
1969-12-01,1969,12,6.0,1.2,9.0,72.9,35.6,4.8,3.6,1,31,4.0,0.29
1970-01-01,1970,01,6.6,1.9,10.0,66.6,34.5,4.699999999999999,4.25,1,31,2.47,0.32
1970-02-01,1970,02,6.6,0.6,11.0,49.2,115.9,6.0,3.5999999999999996,1,28,10.0,0.39
1970-03-01,1970,03,7.6,0.6,12.0,45.8,120.8,7.0,4.1,2,31,11.67,0.39
1970-04-01,1970,04,11.3,3.8,3.0,75.9,132.7,7.500000000000001,7.550000000000001,2,30,1.97,0.1
1970-05-01,1970,05,18.8,8.7,0.0,22.9,224.8,10.100000000000001,13.75,2,31,1.16,0.0
1970-06-01,1970,06,22.4,11.6,0.0,43.0,270.9,10.799999999999999,17.0,3,30,0.93,0.0
1970-07-01,1970,07,20.4,11.9,0.0,42.3,192.4,8.499999999999998,16.15,3,31,0.71,0.0
1970-08-01,1970,08,21.0,12.2,0.0,51.9,185.6,8.8,16.6,3,31,0.72,0.0
1970-09-01,1970,09,19.4,11.2,0.0,40.3,157.3,8.2,15.299999999999999,4,30,0.73,0.0
1970-10-01,1970,10,15.0,7.4,0.0,19.5,106.2,7.6,11.2,4,31,1.03,0.0
1970-11-01,1970,11,11.4,5.6,1.0,150.3,64.7,5.800000000000001,8.5,4,30,1.04,0.03
1970-12-01,1970,12,6.7,1.8,13.0,33.9,43.8,4.9,4.25,1,31,2.72,0.42
1971-01-01,1971,01,7.2,2.5,7.0,105.3,42.1,4.7,4.85,1,31,1.88,0.23
1971-02-01,1971,02,7.9,1.5,8.0,22.1,69.5,6.4,4.7,1,28,4.27,0.29
1971-03-01,1971,03,8.7,2.2,8.0,42.9,106.0,6.499999999999999,5.449999999999999,2,31,2.95,0.26
1971-04-01,1971,04,12.0,4.3,1.0,44.8,122.9,7.7,8.15,2,30,1.79,0.03
1971-05-01,1971,05,17.3,7.4,0.0,46.3,228.9,9.9,12.350000000000001,2,31,1.34,0.0
1971-06-01,1971,06,16.7,9.4,0.0,135.8,143.5,7.299999999999999,13.05,3,30,0.78,0.0
1971-07-01,1971,07,23.2,13.1,0.0,37.3,259.3,10.1,18.15,3,31,0.77,0.0
1971-08-01,1971,08,20.3,12.7,0.0,133.2,134.2,7.600000000000001,16.5,3,31,0.6,0.0
1971-09-01,1971,09,19.5,9.8,0.0,13.4,166.5,9.7,14.65,4,30,0.99,0.0
1971-10-01,1971,10,15.8,7.4,0.0,74.2,135.2,8.4,11.600000000000001,4,31,1.14,0.0
1971-11-01,1971,11,9.8,3.0,7.0,61.3,102.0,6.800000000000001,6.4,4,30,2.27,0.23
1971-12-01,1971,12,8.7,4.6,3.0,24.0,29.8,4.1,6.6499999999999995,1,31,0.89,0.1
1972-01-01,1972,01,6.4,2.0,6.0,60.5,41.8,4.4,4.2,1,31,2.2,0.19
1972-02-01,1972,02,7.0,2.5,1.0,50.8,27.3,4.5,4.75,1,29,1.8,0.03
1972-03-01,1972,03,11.8,2.8,4.0,63.2,144.0,9.0,7.300000000000001,2,31,3.21,0.13
1972-04-01,1972,04,12.2,5.4,0.0,45.8,117.6,6.799999999999999,8.8,2,30,1.26,0.0
1972-05-01,1972,05,15.1,7.4,0.0,49.8,141.9,7.699999999999999,11.25,2,31,1.04,0.0
1972-06-01,1972,06,16.6,8.8,0.0,55.8,150.4,7.800000000000001,12.700000000000001,3,30,0.89,0.0
1972-07-01,1972,07,21.0,11.8,0.0,23.3,168.7,9.2,16.4,3,31,0.78,0.0
1972-08-01,1972,08,20.7,11.6,0.0,29.8,160.9,9.1,16.15,3,31,0.78,0.0
1972-09-01,1972,09,16.5,8.3,0.0,31.0,129.1,8.2,12.4,4,30,0.99,0.0
1972-10-01,1972,10,14.8,7.4,0.0,25.9,91.6,7.4,11.100000000000001,4,31,1.0,0.0
1972-11-01,1972,11,9.5,3.8,7.0,65.8,80.6,5.7,6.65,4,30,1.5,0.23
1972-12-01,1972,12,8.7,3.5,2.0,74.0,47.6,5.199999999999999,6.1,1,31,1.49,0.06
1973-01-01,1973,01,6.8,2.1,10.0,24.4,38.8,4.699999999999999,4.45,1,31,2.24,0.32
1973-02-01,1973,02,7.7,1.3,11.0,15.0,74.1,6.4,4.5,1,28,4.92,0.39
1973-03-01,1973,03,11.0,2.1,4.0,10.8,150.7,8.9,6.55,2,31,4.24,0.13
1973-04-01,1973,04,12.1,4.2,2.0,42.4,167.7,7.8999999999999995,8.15,2,30,1.88,0.07
1973-05-01,1973,05,16.2,8.1,0.0,71.2,168.0,8.1,12.149999999999999,2,31,1.0,0.0
1973-06-01,1973,06,20.9,10.9,0.0,109.3,249.5,9.999999999999998,15.899999999999999,3,30,0.92,0.0
1973-07-01,1973,07,20.8,12.2,0.0,60.0,171.1,8.600000000000001,16.5,3,31,0.7,0.0
1973-08-01,1973,08,22.5,12.8,0.0,28.8,192.0,9.7,17.65,3,31,0.76,0.0
1973-09-01,1973,09,19.7,11.0,0.0,32.7,153.9,8.7,15.35,4,30,0.79,0.0
1973-10-01,1973,10,12.8,5.5,1.0,40.8,95.1,7.300000000000001,9.15,4,31,1.33,0.03
1973-11-01,1973,11,9.8,3.2,10.0,28.3,89.1,6.6000000000000005,6.5,4,30,2.06,0.33
1973-12-01,1973,12,8.3,2.3,8.0,30.9,62.9,6.000000000000001,5.300000000000001,1,31,2.61,0.26
1974-01-01,1974,01,9.3,3.6,3.0,65.0,56.3,5.700000000000001,6.45,1,31,1.58,0.1
1974-02-01,1974,02,8.7,3.1,4.0,77.7,58.3,5.6,5.8999999999999995,1,28,1.81,0.14
1974-03-01,1974,03,9.3,2.4,6.0,36.7,101.7,6.9,5.8500000000000005,2,31,2.88,0.19
1974-04-01,1974,04,13.0,3.8,0.0,4.2,142.1,9.2,8.4,2,30,2.42,0.0
1974-05-01,1974,05,16.1,6.8,0.0,31.6,191.4,9.3,11.450000000000001,2,31,1.37,0.0
1974-06-01,1974,06,19.1,10.1,0.0,78.7,206.2,9.000000000000002,14.600000000000001,3,30,0.89,0.0
1974-07-01,1974,07,20.1,12.2,0.0,41.7,187.8,7.900000000000002,16.15,3,31,0.65,0.0
1974-08-01,1974,08,20.6,11.3,0.0,97.2,198.7,9.3,15.950000000000001,3,31,0.82,0.0
1974-09-01,1974,09,16.5,9.1,0.0,156.1,146.5,7.4,12.8,4,30,0.81,0.0
1974-10-01,1974,10,11.0,4.9,1.0,66.4,105.4,6.1,7.95,4,31,1.24,0.03
1974-11-01,1974,11,10.1,5.0,0.0,95.1,52.9,5.1,7.55,4,30,1.02,0.0
1974-12-01,1974,12,10.6,5.9,0.0,33.4,58.8,4.699999999999999,8.25,1,31,0.8,0.0
1975-01-01,1975,01,9.8,4.6,1.0,69.4,44.7,5.200000000000001,7.2,1,31,1.13,0.03
1975-02-01,1975,02,7.9,1.8,4.0,29.7,57.8,6.1000000000000005,4.8500000000000005,1,28,3.39,0.14
1975-03-01,1975,03,7.8,2.5,6.0,95.2,72.7,5.3,5.15,2,31,2.12,0.19
1975-04-01,1975,04,12.8,5.3,4.0,46.9,131.4,7.500000000000001,9.05,2,30,1.42,0.13
1975-05-01,1975,05,14.3,6.4,0.0,49.0,159.1,7.9,10.350000000000001,2,31,1.23,0.0
1975-06-01,1975,06,21.5,9.4,0.0,18.0,301.0,12.1,15.45,3,30,1.29,0.0
1975-07-01,1975,07,23.8,13.4,0.0,34.1,242.4,10.4,18.6,3,31,0.78,0.0
1975-08-01,1975,08,25.1,14.1,0.0,30.2,218.6,11.000000000000002,19.6,3,31,0.78,0.0
1975-09-01,1975,09,18.7,9.9,0.0,95.3,147.0,8.799999999999999,14.3,4,30,0.89,0.0
1975-10-01,1975,10,14.2,6.5,1.0,11.0,120.7,7.699999999999999,10.35,4,31,1.18,0.03
1975-11-01,1975,11,9.8,2.5,7.0,37.9,85.1,7.300000000000001,6.15,4,30,2.92,0.23
1975-12-01,1975,12,7.5,1.7,10.0,21.7,34.4,5.8,4.6,1,31,3.41,0.32
1976-01-01,1976,01,8.5,3.4,8.0,18.9,70.3,5.1,5.95,1,31,1.5,0.26
1976-02-01,1976,02,7.5,2.3,8.0,18.8,42.6,5.2,4.9,1,29,2.26,0.28
1976-03-01,1976,03,9.0,1.7,11.0,16.0,107.8,7.3,5.35,2,31,4.29,0.35
1976-04-01,1976,04,12.9,4.1,4.0,8.1,148.7,8.8,8.5,2,30,2.15,0.13
1976-05-01,1976,05,17.8,8.3,0.0,44.2,172.0,9.5,13.05,2,31,1.14,0.0
1976-06-01,1976,06,24.4,12.6,0.0,17.1,261.4,11.799999999999999,18.5,3,30,0.94,0.0
1976-07-01,1976,07,25.9,13.2,0.0,14.3,254.2,12.7,19.549999999999997,3,31,0.96,0.0
1976-08-01,1976,08,24.4,11.4,0.0,23.9,257.4,12.999999999999998,17.9,3,31,1.14,0.0
1976-09-01,1976,09,18.1,10.5,0.0,90.7,118.2,7.600000000000001,14.3,4,30,0.72,0.0
1976-10-01,1976,10,14.1,8.3,0.0,99.5,43.6,5.799999999999999,11.2,4,31,0.7,0.0
1976-11-01,1976,11,9.2,3.4,5.0,55.9,54.1,5.799999999999999,6.3,4,30,1.71,0.17
1976-12-01,1976,12,4.6,-0.4,13.0,101.8,58.6,5.0,2.0999999999999996,1,31,-12.5,0.42
1977-01-01,1977,01,5.4,0.7,11.0,75.9,35.4,4.7,3.0500000000000003,1,31,6.71,0.35
1977-02-01,1977,02,8.9,3.3,4.0,114.4,74.4,5.6000000000000005,6.1,1,28,1.7,0.14
1977-03-01,1977,03,10.5,4.3,4.0,59.8,87.2,6.2,7.4,2,31,1.44,0.13
1977-04-01,1977,04,11.6,3.8,4.0,40.7,157.9,7.8,7.699999999999999,2,30,2.05,0.13
1977-05-01,1977,05,15.7,6.1,0.0,43.1,217.5,9.6,10.899999999999999,2,31,1.57,0.0
1977-06-01,1977,06,16.7,8.5,0.0,86.9,123.2,8.2,12.6,3,30,0.96,0.0
1977-07-01,1977,07,21.0,12.0,0.0,5.8,193.6,9.0,16.5,3,31,0.75,0.0
1977-08-01,1977,08,19.7,12.2,0.0,129.0,123.4,7.5,15.95,3,31,0.61,0.0
1977-09-01,1977,09,17.5,10.4,0.0,7.8,101.8,7.1,13.95,4,30,0.68,0.0
1977-10-01,1977,10,15.4,8.3,0.0,32.8,107.3,7.1,11.850000000000001,4,31,0.86,0.0
